"date","hour","city","country","is_day","time","day_of_week","month_of_year","wind_kph","precip_mm","feelslike_c","windchill_c","chance_of_rain","uv","sunny_hours","rainy_hours","cloudy_hours","snowy_hours"
2024-04-04,"06:00",Tokyo,Japan,1,06:00:00,Thursday ,April    ,13.3,0.0,12.6,12.6,0,3.0,0,0,1,0
2024-04-04,"07:00",Tokyo,Japan,1,07:00:00,Thursday ,April    ,9.0,0.17,13.2,13.2,100,3.0,0,1,0,0
2024-04-04,"08:00",Tokyo,Japan,1,08:00:00,Thursday ,April    ,7.9,0.05,13.5,13.5,45,3.0,0,1,0,0
2024-04-04,"09:00",Tokyo,Japan,1,09:00:00,Thursday ,April    ,7.2,0.01,14.0,14.0,45,3.0,0,1,0,0
2024-04-04,"10:00",Tokyo,Japan,1,10:00:00,Thursday ,April    ,7.2,0.0,14.9,14.9,45,4.0,0,0,1,0
2024-04-04,"11:00",Tokyo,Japan,1,11:00:00,Thursday ,April    ,6.5,0.01,15.6,15.6,45,4.0,0,1,0,0
2024-04-04,"12:00",Tokyo,Japan,1,12:00:00,Thursday ,April    ,6.1,0.01,15.9,15.9,45,4.0,0,1,0,0
2024-04-04,"13:00",Tokyo,Japan,1,13:00:00,Thursday ,April    ,6.8,0.01,15.9,15.9,45,4.0,0,1,0,0
2024-04-04,"14:00",Tokyo,Japan,1,14:00:00,Thursday ,April    ,9.0,0.01,15.7,15.7,45,4.0,0,1,0,0
2024-04-04,"15:00",Tokyo,Japan,1,15:00:00,Thursday ,April    ,10.4,0.03,15.3,15.3,45,4.0,0,1,0,0
2024-04-04,"16:00",Tokyo,Japan,1,16:00:00,Thursday ,April    ,9.7,0.01,15.4,15.4,45,4.0,0,1,0,0
2024-04-04,"17:00",Tokyo,Japan,1,17:00:00,Thursday ,April    ,9.7,0.01,15.5,15.5,45,4.0,0,1,0,0
2024-04-04,"18:00",Tokyo,Japan,1,18:00:00,Thursday ,April    ,10.8,0.02,15.4,15.4,45,4.0,0,1,0,0
2024-04-04,"19:00",Tokyo,Japan,0,19:00:00,Thursday ,April    ,9.4,0.02,15.3,15.3,45,1.0,0,1,0,0
2024-04-04,"20:00",Tokyo,Japan,0,20:00:00,Thursday ,April    ,8.6,0.02,15.2,15.2,45,1.0,0,1,0,0
2024-04-04,"21:00",Tokyo,Japan,0,21:00:00,Thursday ,April    ,7.9,0.13,15.1,15.1,100,1.0,0,1,0,0
2024-04-04,"22:00",Tokyo,Japan,0,22:00:00,Thursday ,April    ,4.7,0.23,15.5,15.5,100,1.0,0,1,0,0
2024-04-04,"23:00",Tokyo,Japan,0,23:00:00,Thursday ,April    ,2.2,0.42,14.9,14.9,100,1.0,0,1,0,0
2024-04-05,"00:00",Tokyo,Japan,0,00:00:00,Friday   ,April    ,4.3,0.33,14.8,14.8,100,1.0,0,1,0,0
2024-04-05,"01:00",Tokyo,Japan,0,01:00:00,Friday   ,April    ,6.8,0.63,13.8,13.8,100,1.0,0,1,0,0
2024-04-05,"02:00",Tokyo,Japan,0,02:00:00,Friday   ,April    ,13.3,0.4,12.4,12.4,100,1.0,0,1,0,0
2024-04-05,"03:00",Tokyo,Japan,0,03:00:00,Friday   ,April    ,16.2,0.26,11.5,11.5,100,1.0,0,1,0,0
2024-04-05,"04:00",Tokyo,Japan,0,04:00:00,Friday   ,April    ,17.3,0.37,11.0,11.0,100,1.0,0,1,0,0
2024-04-05,"05:00",Tokyo,Japan,0,05:00:00,Friday   ,April    ,19.8,0.36,10.1,10.1,100,1.0,0,1,0,0
2024-04-05,"06:00",Tokyo,Japan,1,06:00:00,Friday   ,April    ,22.0,0.42,9.1,9.1,100,3.0,0,1,0,0
2024-04-05,"07:00",Tokyo,Japan,1,07:00:00,Friday   ,April    ,22.0,0.46,8.6,8.6,100,3.0,0,1,0,0
2024-04-05,"08:00",Tokyo,Japan,1,08:00:00,Friday   ,April    ,21.6,0.28,8.2,8.2,100,3.0,0,1,0,0
2024-04-05,"09:00",Tokyo,Japan,1,09:00:00,Friday   ,April    ,20.2,0.24,7.8,7.8,100,3.0,0,1,0,0
2024-04-05,"10:00",Tokyo,Japan,1,10:00:00,Friday   ,April    ,19.1,0.18,7.7,7.7,100,3.0,0,1,0,0
2024-04-05,"11:00",Tokyo,Japan,1,11:00:00,Friday   ,April    ,18.0,0.15,7.7,7.7,100,3.0,0,1,0,0
2024-04-05,"12:00",Tokyo,Japan,1,12:00:00,Friday   ,April    ,17.3,0.14,7.6,7.6,100,2.0,0,1,0,0
2024-04-05,"13:00",Tokyo,Japan,1,13:00:00,Friday   ,April    ,15.8,0.07,7.6,7.6,45,2.0,0,1,0,0
2024-04-05,"14:00",Tokyo,Japan,1,14:00:00,Friday   ,April    ,14.8,0.03,7.8,7.8,45,2.0,0,1,0,0
2024-04-05,"15:00",Tokyo,Japan,1,15:00:00,Friday   ,April    ,12.6,0.06,8.3,8.3,45,3.0,0,1,0,0
2024-04-05,"16:00",Tokyo,Japan,1,16:00:00,Friday   ,April    ,11.2,0.07,8.6,8.6,45,3.0,0,1,0,0
2024-04-05,"17:00",Tokyo,Japan,1,17:00:00,Friday   ,April    ,8.6,0.03,9.1,9.1,45,3.0,0,1,0,0
2024-04-05,"18:00",Tokyo,Japan,1,18:00:00,Friday   ,April    ,8.6,0.02,9.2,9.2,45,3.0,0,1,0,0
2024-04-05,"19:00",Tokyo,Japan,0,19:00:00,Friday   ,April    ,6.8,0.03,9.7,9.7,45,1.0,0,1,0,0
2024-04-05,"20:00",Tokyo,Japan,0,20:00:00,Friday   ,April    ,6.1,0.03,9.8,9.8,45,1.0,0,1,0,0
2024-04-05,"21:00",Tokyo,Japan,0,21:00:00,Friday   ,April    ,4.7,0.01,10.2,10.2,45,1.0,0,1,0,0
2024-04-05,"22:00",Tokyo,Japan,0,22:00:00,Friday   ,April    ,3.2,0.01,10.6,10.6,45,1.0,0,1,0,0
2024-04-05,"23:00",Tokyo,Japan,0,23:00:00,Friday   ,April    ,4.3,0.0,10.3,10.3,45,1.0,0,0,1,0
2024-04-06,"00:00",Tokyo,Japan,0,00:00:00,Saturday ,April    ,14.4,0.03,7.6,7.6,45,1.0,0,1,0,0
2024-04-06,"01:00",Tokyo,Japan,0,01:00:00,Saturday ,April    ,15.1,0.01,7.7,7.7,45,1.0,0,1,0,0
2024-04-06,"02:00",Tokyo,Japan,0,02:00:00,Saturday ,April    ,14.4,0.0,7.9,7.9,0,1.0,0,0,1,0
2024-04-06,"03:00",Tokyo,Japan,0,03:00:00,Saturday ,April    ,14.0,0.0,8.0,8.0,45,1.0,0,0,1,0
2024-04-06,"04:00",Tokyo,Japan,0,04:00:00,Saturday ,April    ,14.4,0.02,8.0,8.0,45,1.0,0,1,0,0
2024-04-06,"05:00",Tokyo,Japan,0,05:00:00,Saturday ,April    ,14.8,0.02,8.0,8.0,45,1.0,0,1,0,0
2024-04-06,"06:00",Tokyo,Japan,1,06:00:00,Saturday ,April    ,14.0,0.0,8.2,8.2,45,3.0,0,0,1,0
2024-04-06,"07:00",Tokyo,Japan,1,07:00:00,Saturday ,April    ,13.3,0.01,8.5,8.5,45,3.0,0,1,0,0
2024-04-06,"08:00",Tokyo,Japan,1,08:00:00,Saturday ,April    ,14.0,0.0,8.8,8.8,45,3.0,0,0,1,0
2024-04-06,"09:00",Tokyo,Japan,1,09:00:00,Saturday ,April    ,14.0,0.01,9.1,9.1,45,3.0,0,1,0,0
2024-04-06,"10:00",Tokyo,Japan,1,10:00:00,Saturday ,April    ,14.0,0.0,9.5,9.5,45,3.0,0,0,1,0
2024-04-06,"11:00",Tokyo,Japan,1,11:00:00,Saturday ,April    ,12.2,0.0,10.1,10.1,45,3.0,0,0,1,0
2024-04-06,"12:00",Tokyo,Japan,1,12:00:00,Saturday ,April    ,11.9,0.0,10.7,10.7,0,3.0,0,0,1,0
2024-04-06,"13:00",Tokyo,Japan,1,13:00:00,Saturday ,April    ,10.8,0.0,11.7,11.7,0,3.0,0,0,1,0
2024-04-06,"14:00",Tokyo,Japan,1,14:00:00,Saturday ,April    ,10.1,0.0,12.3,12.3,45,3.0,0,0,1,0
2024-04-06,"15:00",Tokyo,Japan,1,15:00:00,Saturday ,April    ,8.6,0.01,12.9,12.9,45,3.0,0,1,0,0
2024-04-06,"16:00",Tokyo,Japan,1,16:00:00,Saturday ,April    ,7.9,0.02,13.2,13.2,45,3.0,0,1,0,0
2024-04-06,"17:00",Tokyo,Japan,1,17:00:00,Saturday ,April    ,7.2,0.01,13.5,13.5,45,3.0,0,1,0,0
2024-04-06,"18:00",Tokyo,Japan,1,18:00:00,Saturday ,April    ,6.8,0.01,13.5,13.5,45,3.0,0,1,0,0
2024-04-06,"19:00",Tokyo,Japan,0,19:00:00,Saturday ,April    ,8.6,0.0,13.0,13.0,0,1.0,0,0,1,0
2024-04-06,"20:00",Tokyo,Japan,0,20:00:00,Saturday ,April    ,10.1,0.03,12.7,12.7,45,1.0,0,1,0,0
2024-04-06,"21:00",Tokyo,Japan,0,21:00:00,Saturday ,April    ,11.2,0.02,12.3,12.3,45,1.0,0,1,0,0
2024-04-06,"22:00",Tokyo,Japan,0,22:00:00,Saturday ,April    ,12.6,0.05,11.9,11.9,45,1.0,0,1,0,0
2024-04-06,"23:00",Tokyo,Japan,0,23:00:00,Saturday ,April    ,14.4,0.11,11.5,11.5,100,1.0,0,1,0,0
2024-04-07,"00:00",Tokyo,Japan,0,00:00:00,Sunday   ,April    ,18.0,0.5,9.7,9.7,100,1.0,0,1,0,0
2024-04-07,"01:00",Tokyo,Japan,0,01:00:00,Sunday   ,April    ,16.6,1.57,10.0,10.0,100,1.0,0,1,0,0
2024-04-07,"02:00",Tokyo,Japan,0,02:00:00,Sunday   ,April    ,16.2,2.19,9.9,9.9,100,1.0,0,1,0,0
2024-04-07,"03:00",Tokyo,Japan,0,03:00:00,Sunday   ,April    ,16.9,2.3,9.9,9.9,100,1.0,0,1,0,0
2024-04-07,"04:00",Tokyo,Japan,0,04:00:00,Sunday   ,April    ,17.6,3.16,9.9,9.9,100,1.0,0,1,0,0
2024-04-07,"05:00",Tokyo,Japan,0,05:00:00,Sunday   ,April    ,18.4,2.04,9.9,9.9,100,1.0,0,1,0,0
2024-04-07,"06:00",Tokyo,Japan,1,06:00:00,Sunday   ,April    ,19.1,1.52,10.2,10.2,100,3.0,0,1,0,0
2024-04-07,"07:00",Tokyo,Japan,1,07:00:00,Sunday   ,April    ,19.4,3.46,10.1,10.1,100,3.0,0,1,0,0
2024-04-07,"08:00",Tokyo,Japan,1,08:00:00,Sunday   ,April    ,16.6,3.49,10.4,10.4,100,3.0,0,1,0,0
2024-04-07,"09:00",Tokyo,Japan,1,09:00:00,Sunday   ,April    ,14.0,2.46,10.8,10.8,100,3.0,0,1,0,0
2024-04-07,"10:00",Tokyo,Japan,1,10:00:00,Sunday   ,April    ,12.6,1.14,11.3,11.3,100,3.0,0,1,0,0
2024-04-07,"11:00",Tokyo,Japan,1,11:00:00,Sunday   ,April    ,9.7,0.37,11.9,11.9,100,3.0,0,1,0,0
2024-04-07,"12:00",Tokyo,Japan,1,12:00:00,Sunday   ,April    ,8.6,0.12,12.5,12.5,100,3.0,0,1,0,0
2024-04-07,"13:00",Tokyo,Japan,1,13:00:00,Sunday   ,April    ,7.9,0.06,13.3,13.3,45,3.0,0,1,0,0
2024-04-07,"14:00",Tokyo,Japan,1,14:00:00,Sunday   ,April    ,7.2,0.03,13.9,13.9,45,3.0,0,1,0,0
2024-04-07,"15:00",Tokyo,Japan,1,15:00:00,Sunday   ,April    ,6.1,0.01,14.5,14.5,45,3.0,0,1,0,0
2024-04-07,"16:00",Tokyo,Japan,1,16:00:00,Sunday   ,April    ,4.7,0.01,15.2,15.2,45,3.0,0,1,0,0
2024-04-07,"17:00",Tokyo,Japan,1,17:00:00,Sunday   ,April    ,5.4,0.0,15.1,15.1,45,3.0,0,0,1,0
2024-04-07,"18:00",Tokyo,Japan,1,18:00:00,Sunday   ,April    ,4.7,0.01,15.1,15.1,45,3.0,0,1,0,0
2024-04-07,"19:00",Tokyo,Japan,0,19:00:00,Sunday   ,April    ,4.7,0.0,15.1,15.1,45,1.0,0,0,1,0
2024-04-07,"20:00",Tokyo,Japan,0,20:00:00,Sunday   ,April    ,4.0,0.0,15.3,15.3,0,1.0,0,0,1,0
2024-04-07,"21:00",Tokyo,Japan,0,21:00:00,Sunday   ,April    ,1.8,0.0,14.7,14.7,0,1.0,0,0,1,0
2024-04-07,"22:00",Tokyo,Japan,0,22:00:00,Sunday   ,April    ,4.0,0.0,15.2,15.2,0,1.0,0,0,1,0
2024-04-07,"23:00",Tokyo,Japan,0,23:00:00,Sunday   ,April    ,5.0,0.0,14.8,14.8,0,1.0,0,0,1,0
2024-04-08,"00:00",Tokyo,Japan,0,00:00:00,Monday   ,April    ,7.9,0.01,16.7,16.7,45,1.0,0,1,0,0
2024-04-08,"01:00",Tokyo,Japan,0,01:00:00,Monday   ,April    ,5.8,0.0,16.3,16.3,0,1.0,0,0,1,0
2024-04-08,"02:00",Tokyo,Japan,0,02:00:00,Monday   ,April    ,5.8,0.0,16.2,16.2,0,1.0,0,0,1,0
2024-04-08,"03:00",Tokyo,Japan,0,03:00:00,Monday   ,April    ,2.9,0.03,15.9,15.9,45,1.0,0,1,0,0
2024-04-08,"04:00",Tokyo,Japan,0,04:00:00,Monday   ,April    ,4.7,0.03,15.7,15.7,45,1.0,0,1,0,0
2024-04-08,"05:00",Tokyo,Japan,0,05:00:00,Monday   ,April    ,6.5,0.0,15.5,15.5,45,1.0,0,0,1,0
2024-04-08,"06:00",Tokyo,Japan,1,06:00:00,Monday   ,April    ,6.1,0.0,15.4,15.4,0,4.0,0,0,1,0
2024-04-08,"07:00",Tokyo,Japan,1,07:00:00,Monday   ,April    ,7.2,0.0,15.8,15.8,45,4.0,0,0,1,0
2024-04-08,"08:00",Tokyo,Japan,1,08:00:00,Monday   ,April    ,6.8,0.04,16.2,16.2,45,4.0,0,1,0,0
2024-04-08,"09:00",Tokyo,Japan,1,09:00:00,Monday   ,April    ,9.0,0.04,16.4,16.4,45,4.0,0,1,0,0
2024-04-08,"10:00",Tokyo,Japan,1,10:00:00,Monday   ,April    ,8.3,0.02,17.0,17.0,45,4.0,0,1,0,0
2024-04-08,"11:00",Tokyo,Japan,1,11:00:00,Monday   ,April    ,9.7,0.04,18.2,18.2,45,4.0,0,1,0,0
2024-04-08,"12:00",Tokyo,Japan,1,12:00:00,Monday   ,April    ,6.8,0.11,19.3,19.3,100,4.0,0,1,0,0
2024-04-08,"13:00",Tokyo,Japan,1,13:00:00,Monday   ,April    ,7.2,0.2,19.5,19.5,100,4.0,0,1,0,0
2024-04-08,"14:00",Tokyo,Japan,1,14:00:00,Monday   ,April    ,8.6,0.24,19.6,19.6,100,4.0,0,1,0,0
2024-04-08,"15:00",Tokyo,Japan,1,15:00:00,Monday   ,April    ,10.4,0.35,19.0,19.0,100,4.0,0,1,0,0
2024-04-08,"16:00",Tokyo,Japan,1,16:00:00,Monday   ,April    ,10.4,0.29,18.3,18.3,100,4.0,0,1,0,0
2024-04-08,"17:00",Tokyo,Japan,1,17:00:00,Monday   ,April    ,6.1,0.31,18.0,18.0,100,4.0,0,1,0,0
2024-04-08,"18:00",Tokyo,Japan,1,18:00:00,Monday   ,April    ,9.4,0.02,18.7,18.7,45,4.0,0,1,0,0
2024-04-08,"19:00",Tokyo,Japan,0,19:00:00,Monday   ,April    ,6.5,0.52,18.2,18.2,100,1.0,0,1,0,0
2024-04-08,"20:00",Tokyo,Japan,0,20:00:00,Monday   ,April    ,5.4,0.1,17.9,17.9,100,1.0,0,1,0,0
2024-04-08,"21:00",Tokyo,Japan,0,21:00:00,Monday   ,April    ,3.2,0.43,17.7,17.7,100,1.0,0,1,0,0
2024-04-08,"22:00",Tokyo,Japan,0,22:00:00,Monday   ,April    ,2.9,0.1,17.6,17.6,100,1.0,0,1,0,0
2024-04-08,"23:00",Tokyo,Japan,0,23:00:00,Monday   ,April    ,2.5,0.12,17.4,17.4,100,1.0,0,1,0,0
2024-04-09,"00:00",Tokyo,Japan,0,00:00:00,Tuesday  ,April    ,4.0,0.04,17.4,17.4,45,1.0,0,1,0,0
2024-04-09,"01:00",Tokyo,Japan,0,01:00:00,Tuesday  ,April    ,5.8,0.03,17.2,17.2,45,1.0,0,1,0,0
2024-04-09,"02:00",Tokyo,Japan,0,02:00:00,Tuesday  ,April    ,8.3,0.07,17.0,17.0,45,1.0,0,1,0,0
2024-04-09,"03:00",Tokyo,Japan,0,03:00:00,Tuesday  ,April    ,9.0,0.66,16.7,16.7,100,1.0,0,1,0,0
2024-04-09,"04:00",Tokyo,Japan,0,04:00:00,Tuesday  ,April    ,9.0,2.58,16.6,16.6,100,1.0,0,1,0,0
2024-04-09,"05:00",Tokyo,Japan,0,05:00:00,Tuesday  ,April    ,15.8,4.69,16.8,16.8,100,1.0,0,1,0,0
2024-04-09,"06:00",Tokyo,Japan,1,06:00:00,Tuesday  ,April    ,23.0,5.09,17.2,17.2,100,4.0,0,1,0,0
2024-04-09,"07:00",Tokyo,Japan,1,07:00:00,Tuesday  ,April    ,31.7,4.67,17.4,17.4,100,4.0,0,1,0,0
2024-04-09,"08:00",Tokyo,Japan,1,08:00:00,Tuesday  ,April    ,49.7,4.14,17.6,17.6,100,4.0,0,1,0,0
2024-04-09,"09:00",Tokyo,Japan,1,09:00:00,Tuesday  ,April    ,53.3,3.89,17.9,17.9,100,4.0,0,1,0,0
2024-04-09,"10:00",Tokyo,Japan,1,10:00:00,Tuesday  ,April    ,56.2,2.73,18.2,18.2,100,4.0,0,1,0,0
2024-04-09,"11:00",Tokyo,Japan,1,11:00:00,Tuesday  ,April    ,41.8,7.27,18.1,18.1,100,4.0,0,1,0,0
2024-04-09,"12:00",Tokyo,Japan,1,12:00:00,Tuesday  ,April    ,30.6,5.52,16.8,16.8,100,4.0,0,1,0,0
2024-04-09,"13:00",Tokyo,Japan,1,13:00:00,Tuesday  ,April    ,20.9,4.2,13.1,13.1,100,3.0,0,1,0,0
2024-04-09,"14:00",Tokyo,Japan,1,14:00:00,Tuesday  ,April    ,37.8,1.11,10.6,10.6,100,3.0,0,1,0,0
2024-04-09,"15:00",Tokyo,Japan,1,15:00:00,Tuesday  ,April    ,36.0,0.15,10.3,10.3,100,3.0,0,1,0,0
2024-04-09,"16:00",Tokyo,Japan,1,16:00:00,Tuesday  ,April    ,36.4,0.04,10.5,10.5,45,3.0,0,1,0,0
2024-04-09,"17:00",Tokyo,Japan,1,17:00:00,Tuesday  ,April    ,38.9,0.19,9.5,9.5,100,3.0,0,1,0,0
2024-04-09,"18:00",Tokyo,Japan,1,18:00:00,Tuesday  ,April    ,37.8,0.22,8.7,8.7,100,3.0,0,1,0,0
2024-04-09,"19:00",Tokyo,Japan,0,19:00:00,Tuesday  ,April    ,34.9,0.2,8.2,8.2,100,1.0,0,1,0,0
2024-04-09,"20:00",Tokyo,Japan,0,20:00:00,Tuesday  ,April    ,29.5,0.14,8.7,8.7,100,1.0,0,1,0,0
2024-04-09,"21:00",Tokyo,Japan,0,21:00:00,Tuesday  ,April    ,28.8,0.0,8.6,8.6,45,1.0,0,0,1,0
2024-04-09,"22:00",Tokyo,Japan,0,22:00:00,Tuesday  ,April    ,32.4,0.0,8.4,8.4,45,1.0,0,0,1,0
2024-04-09,"23:00",Tokyo,Japan,0,23:00:00,Tuesday  ,April    ,34.9,0.0,7.5,7.5,0,1.0,1,0,0,0
2024-04-10,"00:00",Tokyo,Japan,0,00:00:00,Wednesday,April    ,32.8,0.0,6.8,6.8,0,1.0,1,0,0,0
2024-04-10,"01:00",Tokyo,Japan,0,01:00:00,Wednesday,April    ,31.0,0.0,6.0,6.0,0,1.0,1,0,0,0
2024-04-10,"02:00",Tokyo,Japan,0,02:00:00,Wednesday,April    ,29.9,0.0,5.2,5.2,0,1.0,1,0,0,0
2024-04-10,"03:00",Tokyo,Japan,0,03:00:00,Wednesday,April    ,29.5,0.0,4.7,4.7,0,1.0,1,0,0,0
2024-04-10,"04:00",Tokyo,Japan,0,04:00:00,Wednesday,April    ,27.4,0.0,4.4,4.4,0,1.0,1,0,0,0
2024-04-10,"05:00",Tokyo,Japan,0,05:00:00,Wednesday,April    ,23.4,0.0,4.5,4.5,0,1.0,1,0,0,0
2024-04-10,"06:00",Tokyo,Japan,1,06:00:00,Wednesday,April    ,21.2,0.0,4.7,4.7,0,3.0,1,0,0,0
2024-04-10,"07:00",Tokyo,Japan,1,07:00:00,Wednesday,April    ,18.4,0.0,5.8,5.8,0,3.0,1,0,0,0
2024-04-10,"08:00",Tokyo,Japan,1,08:00:00,Wednesday,April    ,17.3,0.0,7.1,7.1,0,3.0,1,0,0,0
2024-04-10,"09:00",Tokyo,Japan,1,09:00:00,Wednesday,April    ,15.1,0.0,8.7,8.7,0,4.0,1,0,0,0
2024-04-10,"10:00",Tokyo,Japan,1,10:00:00,Wednesday,April    ,12.2,0.0,10.3,10.3,0,4.0,1,0,0,0
2024-04-10,"11:00",Tokyo,Japan,1,11:00:00,Wednesday,April    ,9.4,0.0,11.9,11.9,0,4.0,1,0,0,0
2024-04-10,"12:00",Tokyo,Japan,1,12:00:00,Wednesday,April    ,8.6,0.0,13.1,13.1,0,4.0,1,0,0,0
2024-04-10,"13:00",Tokyo,Japan,1,13:00:00,Wednesday,April    ,9.7,0.0,14.0,14.0,0,4.0,1,0,0,0
2024-04-10,"14:00",Tokyo,Japan,1,14:00:00,Wednesday,April    ,10.1,0.0,15.1,15.1,0,5.0,1,0,0,0
2024-04-10,"15:00",Tokyo,Japan,1,15:00:00,Wednesday,April    ,11.5,0.0,15.5,15.5,0,5.0,1,0,0,0
2024-04-10,"16:00",Tokyo,Japan,1,16:00:00,Wednesday,April    ,16.9,0.0,15.6,15.6,0,5.0,1,0,0,0
2024-04-10,"17:00",Tokyo,Japan,1,17:00:00,Wednesday,April    ,21.6,0.0,13.6,13.6,0,4.0,1,0,0,0
2024-04-10,"18:00",Tokyo,Japan,1,18:00:00,Wednesday,April    ,22.0,0.0,12.1,12.1,0,4.0,1,0,0,0
2024-04-10,"19:00",Tokyo,Japan,0,19:00:00,Wednesday,April    ,20.5,0.0,11.1,11.1,0,1.0,1,0,0,0
2024-04-10,"20:00",Tokyo,Japan,0,20:00:00,Wednesday,April    ,18.0,0.0,10.6,10.6,0,1.0,1,0,0,0
2024-04-10,"21:00",Tokyo,Japan,0,21:00:00,Wednesday,April    ,17.6,0.0,10.1,10.1,0,1.0,1,0,0,0
2024-04-10,"22:00",Tokyo,Japan,0,22:00:00,Wednesday,April    ,15.5,0.0,10.0,10.0,0,1.0,1,0,0,0
2024-04-10,"23:00",Tokyo,Japan,0,23:00:00,Wednesday,April    ,13.3,0.0,10.0,10.0,0,1.0,1,0,0,0
2024-04-11,"00:00",Tokyo,Japan,0,00:00:00,Thursday ,April    ,11.5,0.0,10.5,10.5,0,1.0,1,0,0,0
2024-04-11,"01:00",Tokyo,Japan,0,01:00:00,Thursday ,April    ,11.2,0.0,10.4,10.4,0,1.0,1,0,0,0
2024-04-11,"02:00",Tokyo,Japan,0,02:00:00,Thursday ,April    ,10.1,0.0,10.4,10.4,0,1.0,0,0,1,0
2024-04-11,"03:00",Tokyo,Japan,0,03:00:00,Thursday ,April    ,6.8,0.0,10.8,10.8,0,1.0,1,0,0,0
2024-04-11,"04:00",Tokyo,Japan,0,04:00:00,Thursday ,April    ,5.4,0.0,11.0,11.0,0,1.0,1,0,0,0
2024-04-11,"05:00",Tokyo,Japan,0,05:00:00,Thursday ,April    ,4.7,0.0,11.1,11.1,0,1.0,1,0,0,0
2024-04-11,"06:00",Tokyo,Japan,1,06:00:00,Thursday ,April    ,3.6,0.0,11.6,11.6,0,4.0,1,0,0,0
2024-04-11,"07:00",Tokyo,Japan,1,07:00:00,Thursday ,April    ,4.7,0.0,11.6,11.6,0,4.0,1,0,0,0
2024-04-11,"08:00",Tokyo,Japan,1,08:00:00,Thursday ,April    ,6.1,0.0,12.0,12.0,0,4.0,1,0,0,0
2024-04-11,"09:00",Tokyo,Japan,1,09:00:00,Thursday ,April    ,7.6,0.0,12.6,12.6,0,4.0,1,0,0,0
2024-04-11,"10:00",Tokyo,Japan,1,10:00:00,Thursday ,April    ,8.3,0.0,13.3,13.3,0,4.0,1,0,0,0
2024-04-11,"11:00",Tokyo,Japan,1,11:00:00,Thursday ,April    ,7.6,0.0,14.3,14.3,0,4.0,1,0,0,0
2024-04-11,"12:00",Tokyo,Japan,1,12:00:00,Thursday ,April    ,9.0,0.0,15.4,15.4,0,5.0,1,0,0,0
2024-04-11,"13:00",Tokyo,Japan,1,13:00:00,Thursday ,April    ,9.0,0.0,16.1,16.1,0,5.0,0,0,1,0
2024-04-11,"14:00",Tokyo,Japan,1,14:00:00,Thursday ,April    ,11.2,0.0,16.7,16.7,0,5.0,0,0,1,0
2024-04-11,"15:00",Tokyo,Japan,1,15:00:00,Thursday ,April    ,15.5,0.0,17.0,17.0,0,5.0,0,0,1,0
2024-04-11,"16:00",Tokyo,Japan,1,16:00:00,Thursday ,April    ,17.3,0.0,16.6,16.6,0,4.0,0,0,1,0
2024-04-11,"17:00",Tokyo,Japan,1,17:00:00,Thursday ,April    ,16.2,0.0,16.2,16.2,0,4.0,0,0,1,0
2024-04-11,"18:00",Tokyo,Japan,1,18:00:00,Thursday ,April    ,16.9,0.0,15.8,15.8,0,5.0,1,0,0,0
2024-04-11,"19:00",Tokyo,Japan,0,19:00:00,Thursday ,April    ,16.9,0.0,15.5,15.5,0,1.0,1,0,0,0
2024-04-11,"20:00",Tokyo,Japan,0,20:00:00,Thursday ,April    ,14.4,0.0,15.1,15.1,0,1.0,0,0,1,0
2024-04-11,"21:00",Tokyo,Japan,0,21:00:00,Thursday ,April    ,11.5,0.0,14.3,14.3,0,1.0,0,0,1,0
2024-04-11,"22:00",Tokyo,Japan,0,22:00:00,Thursday ,April    ,11.2,0.0,14.1,14.1,0,1.0,0,0,1,0
2024-04-11,"23:00",Tokyo,Japan,0,23:00:00,Thursday ,April    ,10.1,0.0,14.2,14.2,45,1.0,0,0,1,0
2024-04-12,"00:00",Tokyo,Japan,0,00:00:00,Friday   ,April    ,10.1,0.0,14.3,14.3,0,1.0,0,0,1,0
2024-04-12,"01:00",Tokyo,Japan,0,01:00:00,Friday   ,April    ,7.2,0.0,14.6,14.6,0,1.0,0,0,1,0
2024-04-12,"02:00",Tokyo,Japan,0,02:00:00,Friday   ,April    ,7.9,0.01,14.4,14.4,45,1.0,0,1,0,0
2024-04-12,"03:00",Tokyo,Japan,0,03:00:00,Friday   ,April    ,5.8,0.04,14.7,14.7,45,1.0,0,1,0,0
2024-04-12,"04:00",Tokyo,Japan,0,04:00:00,Friday   ,April    ,11.2,0.0,13.6,13.6,45,1.0,0,0,1,0
2024-04-12,"05:00",Tokyo,Japan,0,05:00:00,Friday   ,April    ,10.4,0.01,13.2,13.2,45,1.0,0,1,0,0
2024-04-12,"06:00",Tokyo,Japan,1,06:00:00,Friday   ,April    ,13.0,0.03,12.9,12.9,45,3.0,0,1,0,0
2024-04-12,"07:00",Tokyo,Japan,1,07:00:00,Friday   ,April    ,16.2,0.03,12.9,12.9,45,3.0,0,1,0,0
2024-04-12,"08:00",Tokyo,Japan,1,08:00:00,Friday   ,April    ,13.7,0.32,13.5,13.5,100,3.0,0,1,0,0
2024-04-12,"09:00",Tokyo,Japan,1,09:00:00,Friday   ,April    ,15.1,0.63,13.1,13.1,100,3.0,0,1,0,0
2024-04-12,"10:00",Tokyo,Japan,1,10:00:00,Friday   ,April    ,15.5,0.31,13.1,13.1,100,3.0,0,1,0,0
